uri,code,title,class_kind,semantic_level,depth,is_leaf,is_three_character_code,is_terminal_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,final_code,final_title
http://id.who.int/icd/release/10/2019/V22.2,V22.2,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V22.4,V22.4,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V22.3,V22.3,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V22.5,V22.5,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V22.9,V22.9,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : unspecified motorcycle rider injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V23.0,V23.0,"Motorcycle rider injured in collision with car, pick-up truck or van : driver injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V23.1,V23.1,"Motorcycle rider injured in collision with car, pick-up truck or van : passenger injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V23.2,V23.2,"Motorcycle rider injured in collision with car, pick-up truck or van : unspecified motorcycle rider injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V23.5,V23.5,"Motorcycle rider injured in collision with car, pick-up truck or van : passenger injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V23.3,V23.3,"Motorcycle rider injured in collision with car, pick-up truck or van : person injured while boarding or alighting",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V24.0,V24.0,Motorcycle rider injured in collision with heavy transport vehicle or bus : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V23.9,V23.9,"Motorcycle rider injured in collision with car, pick-up truck or van : unspecified motorcycle rider injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V23.4,V23.4,"Motorcycle rider injured in collision with car, pick-up truck or van : driver injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V23,"Motorcycle rider injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V24.2,V24.2,Motorcycle rider injured in collision with heavy transport vehicle or bus : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V24.9,V24.9,Motorcycle rider injured in collision with heavy transport vehicle or bus : unspecified motorcycle rider injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V24.4,V24.4,Motorcycle rider injured in collision with heavy transport vehicle or bus : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V25.1,V25.1,Motorcycle rider injured in collision with railway train or railway vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V24.3,V24.3,Motorcycle rider injured in collision with heavy transport vehicle or bus : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V24.1,V24.1,Motorcycle rider injured in collision with heavy transport vehicle or bus : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V24.5,V24.5,Motorcycle rider injured in collision with heavy transport vehicle or bus : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V25.0,V25.0,Motorcycle rider injured in collision with railway train or railway vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V25.2,V25.2,Motorcycle rider injured in collision with railway train or railway vehicle : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V25.3,V25.3,Motorcycle rider injured in collision with railway train or railway vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V25.4,V25.4,Motorcycle rider injured in collision with railway train or railway vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V26.1,V26.1,Motorcycle rider injured in collision with other nonmotor vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V25.9,V25.9,Motorcycle rider injured in collision with railway train or railway vehicle : unspecified motorcycle rider injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V25.5,V25.5,Motorcycle rider injured in collision with railway train or railway vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V25,Motorcycle rider injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V26.0,V26.0,Motorcycle rider injured in collision with other nonmotor vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V26.2,V26.2,Motorcycle rider injured in collision with other nonmotor vehicle : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V26.4,V26.4,Motorcycle rider injured in collision with other nonmotor vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V26.5,V26.5,Motorcycle rider injured in collision with other nonmotor vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V26.3,V26.3,Motorcycle rider injured in collision with other nonmotor vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V26,Motorcycle rider injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V27.0,V27.0,Motorcycle rider injured in collision with fixed or stationary object : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V27,Motorcycle rider injured in collision with fixed or stationary object,,
